-52.921123174425,-52.921123025148,-52.921122875872,-52.921122726595,-52.921122577319,-52.921122428043,-52.921122278766,-52.921122129490,-52.921121980214,-52.921121830937,-52.921121681661,-52.921121532385,-52.921121383108,-52.921121233832,-52.921121084555,-52.921120935279,-52.921120786003,-52.921120636726,-52.921120487450,-52.921120338174,-52.921120188897,-52.921120039621,-52.921119890345,-52.921119741068,-52.921119591792,-52.921119442516,-52.921119293239,-52.921119143963,-52.921118994687,-52.921118845410,-52.921118696134,-52.921118546858,-52.921118397581,-52.921118248305,-52.921118099029,-52.921117949752,-52.921117800476,-52.921117651200,-52.921117501923,-52.921117352647,-52.921117203371,-52.921117054094,-52.921116904818,-52.921116755542,-52.921116606265,-52.921116456989,-52.921116307713,-52.921116158436,-52.921116009160,-52.921115859884,-52.921115710607,-52.921115561331,-52.921115412055,-52.921115262778,-52.921115113502,-52.921114964226,-52.921114814949,-52.921114665673,-52.921114516397,-52.921114367120,-52.921114217844,-52.921114068568,-52.921113919291,-52.921113770015,-52.921113620739,-52.921113471462,-52.921113322186,-52.921113172910,-52.921113023633,-52.921112874357,-52.921112725081,-52.921112575804,-52.921112426528,-52.921112277252,-52.921112127975,-52.921111978699,-52.921111829423,-52.921111680146,-52.921111530870,-52.921111381594,-52.921111232317,-52.921111083041,-52.921110933765,-52.921110784488,-52.921110635212,-52.921110485936,-52.921110336659,-52.921110187383,-52.921110038107,-52.921109888831,-52.921109739554,-52.921109590278,-52.921109441002,-52.921109291725,-52.921109142449,-52.921108993173,-52.921108843896,-52.921108694620,-52.921108545344,-52.921108396068,-52.921108246791,-52.921108097515,-52.921107948239,-52.921107798962,-52.921107649686,-52.921107500410,-52.921107351133,-52.921107201857,-52.921107052581,-52.921106903304,-52.921106754028,-52.921106604752,-52.921106455476,-52.921106306199,-52.921106156923,-52.921106007647,-52.921105858370,-52.921105709094,-52.921105559818,-52.921105410541,-52.921105261265,-52.921105111989,-52.921104962713,-52.921104813436,-52.921104664160,-52.921104514884,-52.921104365607,-52.921104216331,-52.921104067055,-52.921103917778,-52.921103768502,-52.921103619226,-52.921103469950,-52.921103320673,-52.921103171397,-52.921103022121,-52.921102872844,-52.921102723568,-52.921102574292,-52.921102425015,-52.921102275739,-52.921102126463,-52.921101977186,-52.921101827910,-52.921101678634,-52.921101529358,-52.921101380081,-52.921101230805,-52.921101081529,-52.921100932252,-52.921100782976,-52.921100633700,-52.921100484424,-52.921100335147,-52.921100185871,-52.921100036595,-52.921099887319,-52.921099738042,-52.921099588766,-52.921099439490,-52.921099290213,-52.921099140937,-52.921098991661,-52.921098842385,-52.921098693108,-52.921098543832,-52.921098394556,-52.921098245279,-52.921098096003,-52.921097946727,-52.921097797451,-52.921097648174,-52.921097498898,-52.921097349622,-52.921097200346,-52.921097051069,-52.921096901793,-52.921096752517,-52.921096603240,-52.921096453964,-52.921096304688,-52.921096155412,-52.921096006135,-52.921095856859,-52.921095707583,-52.921095558307,-52.921095409030,-52.921095259754,-52.921095110478,-52.921094961201,-52.921094811925,-52.921094662649,-52.921094513373,-52.921094364096,-52.921094214820,-52.921094065544,-52.921093916268,-52.921093766991,-52.921093617715,-52.921093468439,-52.921093319162,-52.921093169886,-52.921093020610,-52.921092871334,-52.921092722057,-52.921092572781,-52.921092423505,-52.921092274228,-52.921092124952,-52.921091975676,-52.921091826400,-52.921091677123,-52.921091527847,-52.921091378571,-52.921091229295,-52.921091080018,-52.921090930742,-52.921090781466,-52.921090632190,-52.921090482914,-52.921090333637,-52.921090184361,-52.921090035085,-52.921089885809,-52.921089736532,-52.921089587256,-52.921089437980,-52.921089288704,-52.921089139427,-52.921088990151,-52.921088840875,-52.921088691599,-52.921088542322,-52.921088393046,-52.921088243770,-52.921088094494,-52.921087945217,-52.921087795941,-52.921087646665,-52.921087497389,-52.921087348112,-52.921087198836,-52.921087049560,-52.921086900284,-52.921086751007,-52.921086601731,-52.921086452455,-52.921086303179,-52.921086153902,-52.921086004626,-52.921085855350,-52.921085706074,-52.921085556797,-52.921085407521,-52.921085258245,-52.921085108969,-52.921084959692,-52.921084810416,-52.921084661140,-52.921084511864,-52.921084362587,-52.921084213311,-52.921084064035,-52.921083914759,-52.921083765482,-52.921083616206,-52.921083466930,-52.921083317654,-52.921083168377,-52.921083019101,-52.921082869825,-52.921082720549,-52.921082571272,-52.921082421996,-52.921082272720,-52.921082123444,-52.921081974168,-52.921081824891,-52.921081675615,-52.921081526339,-52.921081377063,-52.921081227787,-52.921081078510,-52.921080929234,-52.921080779958,-52.921080630682,-52.921080481405,-52.921080332129,-52.921080182853,-52.921080033577,-52.921079884301,-52.921079735024,-52.921079585748,-52.921079436472,-52.921079287196,-52.921079137919,-52.921078988643,-52.921078839367,-52.921078690091,-52.921078540815,-52.921078391538,-52.921078242262,-52.921078092986,-52.921077943710,-52.921077794434,-52.921077645157,-52.921077495881,-52.921077346605,-52.921077197329,-52.921077048052,-52.921076898776,-52.921076749500,-52.921076600224,-52.921076450948,-52.921076301671,-52.921076152395,-52.921076003119,-52.921075853843,-52.921075704566,-52.921075555290,-52.921075406014,-52.921075256738,-52.921075107462,-52.921074958185,-52.921074808909,-52.921074659633,-52.921074510357,-52.921074361080,-52.921074211804,-52.921074062528,-52.921073913252,-52.921073763976,-52.921073614699,-52.921073465423,-52.921073316147,-52.921073166871,-52.921073017595,-52.921072868318,-52.921072719042,-52.921072569766,-52.921072420490,-52.921072271214,-52.921072121937,-52.921071972661,-52.921071823385,-52.921071674109,-52.921071524833,-52.921071375557,-52.921071226280,-52.921071077004,-52.921070927728,-52.921070778452,-52.921070629176,-52.921070479899,-52.921070330623,-52.921070181347,-52.921070032071,-52.921069882795,-52.921069733518,-52.921069584242,-52.921069434966,-52.921069285690,-52.921069136414,-52.921068987137,-52.921068837861,-52.921068688585,-52.921068539309,-52.921068390033,-52.921068240757,-52.921068091480,-52.921067942204,-52.921067792928,-52.921067643652,-52.921067494376,-52.921067345099,-52.921067195823,-52.921067046547,-52.921066897271,-52.921066747995,-52.921066598718,-52.921066449442,-52.921066300166,-52.921066150890,-52.921066001614,-52.921065852338,-52.921065703061,-52.921065553785,-52.921065404509,-52.921065255233,-52.921065105957,-52.921064956680,-52.921064807404,-52.921064658128,-52.921064508852,-52.921064359576,-52.921064210299,-52.921064061023,-52.921063911747,-52.921063762471,-52.921063613195,-52.921063463919,-52.921063314642,-52.921063165366,-52.921063016090,-52.921062866814,-52.921062717538,-52.921062568262,-52.921062418985,-52.921062269709,-52.921062120433,-52.921061971157,-52.921061821881,-52.921061672605,-52.921061523329,-52.921061374052,-52.921061224776,-52.921061075500,-52.921060926224,-52.921060776948,-52.921060627672,-52.921060478395,-52.921060329119,-52.921060179843,-52.921060030567,-52.921059881291,-52.921059732015,-52.921059582738,-52.921059433462,-52.921059284186,-52.921059134910,-52.921058985634,-52.921058836358,-52.921058687081,-52.921058537805,-52.921058388529,-52.921058239253,-52.921058089977,-52.921057940701,-52.921057791424,-52.921057642148,-52.921057492872,-52.921057343596,-52.921057194320,-52.921057045044,-52.921056895768,-52.921056746491,-52.921056597215,-52.921056447939,-52.921056298663,-52.921056149387,-52.921056000111,-52.921055850834,-52.921055701558,-52.921055552282,-52.921055403006,-52.921055253730,-52.921055104454,-52.921054955177,-52.921054805901,-52.921054656625,-52.921054507349,-52.921054358073,-52.921054208797,-52.921054059521,-52.921053910244,-52.921053760968,-52.921053611692,-52.921053462416,-52.921053313140,-52.921053163864,-52.921053014588,-52.921052865312,-52.921052716035,-52.921052566759,-52.921052417483,-52.921052268207,-52.921052118931,-52.921051969655,-52.921051820379,-52.921051671103,-52.921051521826,-52.921051372550,-52.921051223274,-52.921051073998,-52.921050924722,-52.921050775446,-52.921050626170,-52.921050476893,-52.921050327617,-52.921050178341,-52.921050029065,-52.921049879789,-52.921049730513,-52.921049581237,-52.921049431961,-52.921049282684,-52.921049133408,-52.921048984132,-52.921048834856,-52.921048685580,-52.921048536304,-52.921048387028,-52.921048237751,-52.921048088475,-52.921047939199,-52.921047789923,-52.921047640647,-52.921047491371,-52.921047342095,-52.921047192819,-52.921047043542,-52.921046894266,-52.921046744990,-52.921046595714,-52.921046446438,-52.921046297162,-52.921046147886,-52.921045998609,-52.921045849333,-52.921045700057,-52.921045550781,-52.921045401505,-52.921045252229,-52.921045102953,-52.921044953677,-52.921044804401,-52.921044655124,-52.921044505848,-52.921044356572,-52.921044207296,-52.921044058020,-52.921043908744,-52.921043759468,-52.921043610192,-52.921043460916,-52.921043311639,-52.921043162363,-52.921043013087,-52.921042863811,-52.921042714535,-52.921042565259,-52.921042415983,-52.921042266707,-52.921042117431,-52.921041968155,-52.921041818878,-52.921041669602,-52.921041520326,-52.921041371050,-52.921041221774,-52.921041072498,-52.921040923222,-52.921040773946,-52.921040624670,-52.921040475394,-52.921040326117,-52.921040176841,-52.921040027565,-52.921039878289,-52.921039729013,-52.921039579737,-52.921039430461,-52.921039281185,-52.921039131909,-52.921038982632,-52.921038833356,-52.921038684080,-52.921038534804,-52.921038385528,-52.921038236252,-52.921038086976,-52.921037937700,-52.921037788424,-52.921037639148,-52.921037489871,-52.921037340595,-52.921037191319,-52.921037042043,-52.921036892767,-52.921036743491,-52.921036594215,-52.921036444939,-52.921036295663,-52.921036146387,-52.921035997110,-52.921035847834,-52.921035698558,-52.921035549282,-52.921035400006,-52.921035250730,-52.921035101454,-52.921034952178,-52.921034802902,-52.921034653626,-52.921034504350,-52.921034355074,-52.921034205798,-52.921034056521,-52.921033907245,-52.921033757969,-52.921033608693,-52.921033459417,-52.921033310141,-52.921033160865,-52.921033011589,-52.921032862313,-52.921032713037,-52.921032563761,-52.921032414485,-52.921032265209,-52.921032115932,-52.921031966656,-52.921031817380,-52.921031668104,-52.921031518828,-52.921031369552,-52.921031220276,-52.921031071000,-52.921030921724,-52.921030772448,-52.921030623172,-52.921030473896,-52.921030324620,-52.921030175343,-52.921030026067,-52.921029876791,-52.921029727515,-52.921029578239,-52.921029428963,-52.921029279687,-52.921029130411,-52.921028981135,-52.921028831859,-52.921028682583,-52.921028533307,-52.921028384031,-52.921028234754,-52.921028085478,-52.921027936202,-52.921027786926,-52.921027637650,-52.921027488374,-52.921027339098,-52.921027189822,-52.921027040546,-52.921026891270,-52.921026741994,-52.921026592718,-52.921026443442,-52.921026294166,-52.921026144890,-52.921025995614,-52.921025846338,-52.921025697061,-52.921025547785,-52.921025398509,-52.921025249233,-52.921025099957,-52.921024950681,-52.921024801405,-52.921024652129,-52.921024502853,-52.921024353577,-52.921024204301,-52.921024055025,-52.921023905749,-52.921023756473,-52.921023607197,-52.921023457921,-52.921023308645,-52.921023159369,-52.921023010093,-52.921022860817,-52.921022711541,-52.921022562264,-52.921022412988,-52.921022263712,-52.921022114436,-52.921021965160,-52.921021815884,-52.921021666608,-52.921021517332,-52.921021368056,-52.921021218780,-52.921021069504,-52.921020920228,-52.921020770952,-52.921020621676,-52.921020472400,-52.921020323124,-52.921020173848,-52.921020024572,-52.921019875296,-52.921019726020,-52.921019576744,-52.921019427467,-52.921019278191,-52.921019128915,-52.921018979639,-52.921018830363,-52.921018681087,-52.921018531811,-52.921018382535,-52.921018233259,-52.921018083983,-52.921017934707,-52.921017785431,-52.921017636155,-52.921017486879,-52.921017337603,-52.921017188327,-52.921017039051,-52.921016889775,-52.921016740499,-52.921016591223,-52.921016441947,-52.921016292671,-52.921016143395,-52.921015994119,-52.921015844843,-52.921015695567,-52.921015546291,-52.921015397015,-52.921015247739,-52.921015098463,-52.921014949187,-52.921014799911,-52.921014650635,-52.921014501359,-52.921014352082,-52.921014202806,-52.921014053530,-52.921013904254,-52.921013754978,-52.921013605702,-52.921013456426,-52.921013307150,-52.921013157874,-52.921013008598,-52.921012859322,-52.921012710046,-52.921012560770,-52.921012411494,-52.921012262218,-52.921012112942,-52.921011963666,-52.921011814390,-52.921011665114,-52.921011515838,-52.921011366562,-52.921011217286,-52.921011068010,-52.921010918734,-52.921010769458,-52.921010620182,-52.921010470906,-52.921010321630,-52.921010172354,-52.921010023078,-52.921009873802,-52.921009724526,-52.921009575250,-52.921009425974,-52.921009276698,-52.921009127422,-52.921008978146,-52.921008828870,-52.921008679594,-52.921008530318,-52.921008381042,-52.921008231766,-52.921008082490,-52.921007933214,-52.921007783938,-52.921007634662,-52.921007485386,-52.921007336110,-52.921007186834,-52.921007037558,-52.921006888282,-52.921006739006,-52.921006589730,-52.921006440454,-52.921006291178,-52.921006141902,-52.921005992626,-52.921005843350,-52.921005694074,-52.921005544798,-52.921005395522,-52.921005246246,-52.921005096970,-52.921004947694,-52.921004798418,-52.921004649142,-52.921004499866,-52.921004350590,-52.921004201314,-52.921004052038,-52.921003902762,-52.921003753486,-52.921003604210,-52.921003454934,-52.921003305658,-52.921003156382,-52.921003007106,-52.921002857830,-52.921002708554,-52.921002559278,-52.921002410002,-52.921002260726,-52.921002111450,-52.921001962174,-52.921001812898,-52.921001663622,-52.921001514346,-52.921001365070,-52.921001215794,-52.921001066518,-52.921000917242,-52.921000767966,-52.921000618690,-52.921000469414,-52.921000320138,-52.921000170862,-52.921000021586,-52.920999872310,-52.920999723034,-52.920999573758,-52.920999424482,-52.920999275206,-52.920999125930,-52.920998976654,-52.920998827378,-52.920998678102,-52.920998528826,-52.920998379550,-52.920998230275,-52.920998080999,-52.920997931723,-52.920997782447,-52.920997633171,-52.920997483895,-52.920997334619,-52.920997185343,-52.920997036067,-52.920996886791,-52.920996737515,-52.920996588239,-52.920996438963,-52.920996289687,-52.920996140411,-52.920995991135,-52.920995841859,-52.920995692583,-52.920995543307,-52.920995394031,-52.920995244755,-52.920995095479,-52.920994946203,-52.920994796927,-52.920994647651,-52.920994498375,-52.920994349100,-52.920994199824,-52.920994050548,-52.920993901272,-52.920993751996,-52.920993602720,-52.920993453444,-52.920993304168,-52.920993154892,-52.920993005616,-52.920992856340,-52.920992707064,-52.920992557788,-52.920992408512,-52.920992259236,-52.920992109960,-52.920991960684,-52.920991811408,-52.920991662132,-52.920991512856,-52.920991363580,-52.920991214304,-52.920991065028,-52.920990915752,-52.920990766476,-52.920990617200,-52.920990467924,-52.920990318649,-52.920990169373,-52.920990020097,-52.920989870821,-52.920989721545,-52.920989572269,-52.920989422993,-52.920989273717,-52.920989124441,-52.920988975165,-52.920988825889,-52.920988676613,-52.920988527337,-52.920988378061,-52.920988228785,-52.920988079509,-52.920987930234,-52.920987780958,-52.920987631682,-52.920987482406,-52.920987333130,-52.920987183854,-52.920987034578,-52.920986885302,-52.920986736026,-52.920986586750,-52.920986437474,-52.920986288198,-52.920986138922,-52.920985989646,-52.920985840370,-52.920985691095,-52.920985541819,-52.920985392543,-52.920985243267,-52.920985093991,-52.920984944715,-52.920984795439,-52.920984646163,-52.920984496887,-52.920984347611,-52.920984198335,-52.920984049059,-52.920983899783,-52.920983750507,-52.920983601231,-52.920983451955,-52.920983302680,-52.920983153404,-52.920983004128,-52.920982854852,-52.920982705576,-52.920982556300,-52.920982407024,-52.920982257748,-52.920982108472,-52.920981959196,-52.920981809920,-52.920981660644,-52.920981511368,-52.920981362092,-52.920981212816,-52.920981063541,-52.920980914265,-52.920980764989,-52.920980615713,-52.920980466437,-52.920980317161,-52.920980167885,-52.920980018609,-52.920979869333,-52.920979720057,-52.920979570781,-52.920979421505,-52.920979272230,-52.920979122954,-52.920978973678,-52.920978824402,-52.920978675126,-52.920978525850,-52.920978376574,-52.920978227298,-52.920978078022,-52.920977928746,-52.920977779471,-52.920977630195,-52.920977480919,-52.920977331643,-52.920977182367,-52.920977033091,-52.920976883815,-52.920976734539,-52.920976585263,-52.920976435987,-52.920976286711,-52.920976137436,-52.920975988160,-52.920975838884,-52.920975689608,-52.920975540332,-52.920975391056,-52.920975241780,-52.920975092504,-52.920974943228,-52.920974793952,-52.920974644677,-52.920974495401,-52.920974346125,-52.920974196849,-52.920974047573;
